Statistical profiling result from isolate-0xffff982e0000-27178-v8.log, (19306 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    159  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
      6    1.1%      JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
      6  100.0%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      6  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
      6  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
    367    2.6%    JS: *peg$parseAtom /root/jssm/dist/jssm.es5.nonmin.cjs:3680:27
    291   79.3%      JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    291  100.0%        JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    291  100.0%          JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
    291  100.0%            JS: ~wrap_parse /root/jssm/dist/jssm.es5.nonmin.cjs:21807:20
     45   12.3%      JS: *peg$parseLabel /root/jssm/dist/jssm.es5.nonmin.cjs:3721:28
     45  100.0%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     45  100.0%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     45  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     31    8.4%      JS: +peg$parseLabel /root/jssm/dist/jssm.es5.nonmin.cjs:3721:28
     28   90.3%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     28  100.0%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     28  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
      3    9.7%        JS: +peg$parseArrowTarget /root/jssm/dist/jssm.es5.nonmin.cjs:12700:34
      3  100.0%          JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
      3  100.0%            JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    361    2.5%    JS: *peg$parseNonNegNumber /root/jssm/dist/jssm.es5.nonmin.cjs:3893:35
    360   99.7%      JS: *peg$parseArrowDecorations /root/jssm/dist/jssm.es5.nonmin.cjs:12764:39
    328   91.1%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    166   50.6%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    166  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    162   49.4%          JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    162  100.0%            JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     32    8.9%        JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     28   87.5%          JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     28  100.0%            JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      4   12.5%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      4  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    324    2.3%    JS: *peg$parseWS /root/jssm/dist/jssm.es5.nonmin.cjs:3495:25
    235   72.5%      JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    231   98.3%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    231  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    231  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
      4    1.7%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
      4  100.0%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      4  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     74   22.8%      JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     74  100.0%        JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     74  100.0%          JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
     74  100.0%            JS: ~wrap_parse /root/jssm/dist/jssm.es5.nonmin.cjs:21807:20
     14    4.3%      JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     10   71.4%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     10  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     10  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
      2   14.3%        JS: ^peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      2  100.0%          JS: ^peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      1   50.0%            JS: ^peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      1   50.0%            JS: +peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      2   14.3%        JS: +peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      2  100.0%          JS: +peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      1   50.0%            JS: ^peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      1   50.0%            JS: +peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    243    1.7%    JS: *peg$parseLabel /root/jssm/dist/jssm.es5.nonmin.cjs:3721:28
    243  100.0%      JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    243  100.0%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    243  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    243  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
    234    1.6%    JS: *peg$parseBlockComment /root/jssm/dist/jssm.es5.nonmin.cjs:3183:35
    229   97.9%      JS: *peg$parseWS /root/jssm/dist/jssm.es5.nonmin.cjs:3495:25
    152   66.4%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    152  100.0%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    152  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     60   26.2%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     60  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     60  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
     12    5.2%        JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     11   91.7%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     11  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
      1    8.3%          JS: ^peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      1  100.0%            JS: ^peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      3    1.3%        JS: ^peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      3  100.0%          JS: ^peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      3  100.0%            JS: +peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      4    1.7%      JS: +peg$parseWS /root/jssm/dist/jssm.es5.nonmin.cjs:3495:25
      2   50.0%        JS: ^peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      2  100.0%          JS: ^peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      2  100.0%            JS: ^peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      1   25.0%        JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
      1  100.0%          JS: ^peg$parseExp /root/jssm/dist/jssm.es5.nonmin.cjs:12922:26
      1  100.0%            JS: ^peg$parseTerm /root/jssm/dist/jssm.es5.nonmin.cjs:20493:27
      1   25.0%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
      1  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
      1  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
    229    1.6%    JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    229  100.0%      JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
    229  100.0%        JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
    229  100.0%          JS: ~wrap_parse /root/jssm/dist/jssm.es5.nonmin.cjs:21807:20
    229  100.0%            JS: ~make /root/jssm/dist/jssm.es5.nonmin.cjs:22059:14
    205    1.4%    JS: *peg$parseLineComment /root/jssm/dist/jssm.es5.nonmin.cjs:3366:34
    203   99.0%      JS: *peg$parseWS /root/jssm/dist/jssm.es5.nonmin.cjs:3495:25
    138   68.0%        JS: *peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
    138  100.0%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
    138  100.0%            JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     52   25.6%        JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
     52  100.0%          JS: ~peg$parseDocument /root/jssm/dist/jssm.es5.nonmin.cjs:577:31
     52  100.0%            JS: ~peg$parse /root/jssm/dist/jssm.es5.nonmin.cjs:374:19
     12    5.9%        JS: +peg$parseSubexp /root/jssm/dist/jssm.es5.nonmin.cjs:12820:29
     11   91.7%          JS: *peg$parseTermList /root/jssm/dist/jssm.es5.nonmin.cjs:20522:31
